Participant ID,Participant Hash,Question,Answer,Short Title,Age,Gender,Country,Gender_male
4fe4779b-682a-48c7-94c8-8da59b14a2c6,f82f8b7188e488f51b948f56a706c1bca4e6b6bc44d36a2d53d70a27ab787c7f,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,38,male,Australia,1
933bc47f-6d21-45e5-8e45-1f7de40dd8f4,fb7444bf349c0475d15959f2a2ad5f9b6a52a4cfd7f89263969a7f3c0dc6934c,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 90 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",2.0,Risk 90,42,female,Australia,0
f5a921cd-f8b3-477a-9838-49a937b8e43c,3dd2890a4beed6806847cf21bbf885b0b664d49d63878c9392214aa2623755ac,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 120 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",3.0,Risk 120,35,male,Australia,1
7c134f47-9e77-43b3-ae0d-62eb0d128ff1,995e08184b61be32ac6fa03d1fb0e83e6f45bb8617898d7e96e9e3d9264bf480,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 120 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",3.0,Risk 120,34,female,Australia,0
82699fdf-6125-4f6a-9eb0-cb3beebc5d81,c258f56ae14aed62197d1e785c1d465542bcd5c0779c7793a353f3d7d686cfae,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,33,male,Australia,1
8066f96c-3a79-40a7-9c2f-a84599ce1404,e057d16da181aa38e920d193879ecfbc46cf6889807e2cc492c09ed6cfeb6650,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,75,male,Australia,1
0d270051-4419-446a-9eb3-5f0225800183,a5d2d24ca6a1211b1e155c6ceaa51ef5bfebea6bff82c5e5f681924a28d98c98,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 120 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",3.0,Risk 120,44,female,Australia,0
ce17c1ca-8c9e-4429-9604-109a65277c44,4837efac0f1b1c5ea95e5a0145ca0103206201ea5223dd3e2906d71510a5ad49,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 120 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",3.0,Risk 120,39,female,Australia,0
cd1c1e12-e7ab-47cd-a8e1-dc3bf6f23234,19b6ac594ac2cf77305f27602f0e774b95c7dc2f3bd219552999a34cd5195fe9,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 60 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",1.0,Risk 60,41,male,Australia,1
cda206bf-639d-468f-946f-ec71008f4d3c,4fdb20f8d3664ed523d9d74e6bec1aed9e2f00112972d3be87f0a0ce2adf0e92,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 60 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",1.0,Risk 60,50,male,Australia,1
1ec088bc-1e4d-405c-84cb-a16d69166501,62cda63fb541dd274a178c901dd3041fe11cee0db131baeea73afe8dfb9d7812,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",2.0,Risk 30,67,male,Australia,1
7069b622-1494-4fc1-8dc2-2c89e5435daf,f7334463540c80c3b4d29aa1e87de5cbc2482c4f3445fc22c812a8cbabcc35df,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 90 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",2.0,Risk 90,55,male,Australia,1
d4c4c64c-ba32-4621-8e4c-0e96efec242f,6697da5fc593df357738099c069e31758625cbb1bdfc62873c26aba7827f5129,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,63,female,Australia,0
48626c07-37a1-4721-a040-1a21cdbd9a4f,d8d1578ecbfe8de22aed559fcd88582643b016ce8368c90de4f2c475ed369544,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 180 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",5.0,Risk 180,47,male,Australia,1
076b3145-9ace-475d-a4c2-b5683d9dba9f,8db5b23784d807e499988453aaec5ba91dae72fcc98b0e31ef582254e279794e,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 60 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",1.0,Risk 60,48,female,Australia,0
e9cb471a-078d-48e3-88f9-7149dd26aeda,2c0b2604cc5cec31f02ded7135d9b398fdcc141a5130193c9425adde305c9657,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 240 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",7.0,Risk 240,22,male,Australia,1
7ddeb64a-8b1a-4e9a-8ba7-3a136dc7e732,78afcbe324c384c2861a9e778bb3771340df860435687c317ac3c932da8303f2,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 60 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",1.0,Risk 60,38,female,Australia,0
ba61a90c-45ad-4170-9bb9-c62bbf055ef8,62cda63fb541dd274a178c901dd3041fe11cee0db131baeea73afe8dfb9d7812,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,67,male,Australia,1
8283733d-f4c0-4ec8-872b-122a83982d3d,0194ac3c70d5bdd71709e4506ed2ea5da1152aea72093943553f53e3337ea443,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,52,male,Australia,1
345222de-60ae-4089-ab7f-25a6cb8ccd52,b8a8b2f02a9164d845a4f05c00c22c8eabdd3c59f23f4871f7fa123c428e5696,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,77,female,Australia,0
8989f337-de30-46bc-b417-4341663ba276,af33877978e0733c3928ee81459c1df8eb487fa81e03ce638cc659c6d7bde3e3,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 60 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",1.0,Risk 60,59,male,Australia,1
926aa853-01fa-4ab6-8767-9a215ac38f07,dca1ef4741eaf5eb365dc8e652b6559740370ed55cab4a5b1f395da124aa272b,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,49,female,Australia,0
9316e236-09cc-4bdd-9010-304d34f5ebc3,a3e269e2716225159ece1b6b6592092b1637f5653b5964c6b5cb237ef81a8cdd,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 60 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",1.0,Risk 60,41,female,Australia,0
35ebc2ca-6f79-47db-b501-b40204e77909,f6ab6304f178b545563f9c028d041510429ad39ce37b5ba002222286cc2c2720,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,79,male,Australia,1
9648ed6a-ce4b-4cd8-9828-eb218d7c169e,c2a78d8ae45402bf7fd8d7a9f59a8df4d4a45f6bb2729b349713d665b32ce2c0,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 120 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",3.0,Risk 120,37,male,Australia,1
b9886ec3-d6bb-4384-93b1-200a4a5101be,d838cde3a343fec5f5094039e6601b6f5030d414708acbfbbd4420be134cba64,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 90 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",2.0,Risk 90,24,female,Australia,0
130de75a-f0f2-4815-b7d5-0c4df477d438,44eed6c6c419b26cf9340da703f975050a636ac237da683f201482191803ba79,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,80,female,Australia,0
9e490b11-9300-434c-a3a9-27715be7b7fc,bbcf1deb6a2ae404764ea0fd6b568575fd643b6ca9581fe6fe3f29d8ecf5fdab,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,64,male,Australia,1
7ec825b8-d650-4315-bd31-b04fd32d9c6c,4625ef8e99b6edc4b7fda5b44092e56a1c9f4507716a2b7d0bfb9b569b975f48,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 60 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",1.0,Risk 60,61,female,Australia,0
36f49bbc-d90c-44eb-b712-e09768abf00f,9e72ac3f37fe2617103ac69ca35f5b1930d1f021ef5ea3cb9fab08cdf90e6211,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 120 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",3.0,Risk 120,29,male,Australia,1
6d5a6c66-16c0-42c3-a73b-f11b0d577509,0cc311a3bf4b3a0187ec3c41809d0480c88f738453116e1d534987a97d0d57ce,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 120 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",3.0,Risk 120,18,male,Australia,1
db5b19f4-2bf4-4080-b56e-4a4ab63bca0e,af33877978e0733c3928ee81459c1df8eb487fa81e03ce638cc659c6d7bde3e3,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,59,male,Australia,1
cfd6222b-31e1-45b7-9f5a-a21c4acbc411,e189b64eed82581ff6ce074a00c42ff1ccd1e8127b03792169ff1e6452be701f,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 120 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",3.0,Risk 120,36,male,Australia,1
1976418d-6006-4279-b8f7-da79dd76eb10,900585454c89ed599ef53660c757026e66193f1a7c9fa767ee04594567e41f0b,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,51,female,Australia,0
1ef6a745-cbec-4d64-9ae9-23a1053e9760,fb8bbd960729a6cb379ec99303cf6b414522a43f12f1f0da62fe410bb133bd04,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 120 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",3.0,Risk 120,21,female,Australia,0
e802d369-27de-450d-876f-fd5d043eef66,1c785a0c4a173e9a8dbc67b4628786e742a35dc3ad108949d2b0c6d8887fa968,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,80,male,Australia,1
f9c52b1c-0860-4b1b-9096-f71c252f83e9,b8a8b2f02a9164d845a4f05c00c22c8eabdd3c59f23f4871f7fa123c428e5696,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,77,female,Australia,0
bbc9f35d-67d5-4d18-bcbb-48eed53b1d70,229cf073c9fab773e3dd3100d91ead1cbd60d15b185ca813ba60c8301e4700a2,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 90 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",2.0,Risk 90,43,female,Australia,0
6e2bc80f-4191-4e4d-b13a-51e524fe9353,b00f5dff8b5f612db263f6d5e00c5d63f08ea235578beb3ad55cf92fc49945d9,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 90 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",2.0,Risk 90,49,male,Australia,1
455d9a67-a9ab-4542-9b66-6b83799e7392,6862ad73b6834a0a0afaee79b81455cab44ff96c0c6cc56d56acf4eda06c7766,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,55,female,Australia,0
28239cf7-8e6d-4e0d-a426-fd45c1de9bb1,343560c61e9b80eed544b215182ef5e80dcfb8181ea38edeb21e87098684a717,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,67,female,Australia,0
e90c2ad1-d8ed-4c1a-aa31-198ade6ad421,c0de21a806bbe81c37b827a49cb9d3b70000b51607171e45cd62f6cf3c702dd4,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,26,male,Australia,1
7aac3c11-1a17-45cd-b764-1d59a40f9ea9,8db5b23784d807e499988453aaec5ba91dae72fcc98b0e31ef582254e279794e,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 60 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",1.0,Risk 60,48,female,Australia,0
9f8e252a-a0a2-4b7b-8851-a0d1a2a64300,5729fa112a7b884b7b9182cf37420045b051d5e85ddea8317ded41ea990f5368,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,45,male,Australia,1
9e3fb46b-dce6-4c11-9e53-34e59afabf78,59fb0977f8857cd8aa00e5bcbd0e6f965e8eda33db288e1501c69ef51cff40d2,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,40,male,Australia,1
1207d17e-1148-4c75-9214-452e188cf93c,fb8bbd960729a6cb379ec99303cf6b414522a43f12f1f0da62fe410bb133bd04,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 90 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",2.0,Risk 90,21,female,Australia,0
5c4f553a-9a19-4d23-99f9-ca07a9f8fcda,b271c60922a4d5e904d7ee85785c479cc4807e307040b51e2fc392a93c8117f1,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 60 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",1.0,Risk 60,19,female,Australia,0
f665a37d-c1d9-4716-b0d8-156c565cdc30,24ded08c8fef7f5a8eeeaed880e0c72eff385e2ab9ba1a362d1b1414eb467ebc,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,26,female,Australia,0
b0d7ec35-26e5-442c-b93a-5c69a6001a9f,9eeb0a43ecef324004e3f645e3cf9c19d507448ee9532c1303341de0a766b3d8,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,27,female,Australia,0
aac3043c-bf1a-4acb-bb40-9b59e4634683,9eeb0a43ecef324004e3f645e3cf9c19d507448ee9532c1303341de0a766b3d8,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 120 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",3.0,Risk 120,27,female,Australia,0
af7cb447-36ab-4e4d-9883-a3c7a4c4ee02,993ab39641cfc89f0871e044e7cd3195c980ecdbf1550c6c4683396f50a717d5,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,79,female,Australia,0
dfb60adf-f1cc-4bd0-94a8-3cf266f0d680,f7334463540c80c3b4d29aa1e87de5cbc2482c4f3445fc22c812a8cbabcc35df,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 60 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",1.0,Risk 60,55,male,Australia,1
77957a32-11cf-4911-8941-0ed5d2c605a1,de07a659129abfd5c41d075e424720539e84dd0aef333541692891449951be5a,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 120 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",3.0,Risk 120,46,male,Australia,1
24bad93b-5047-4bc1-960a-3bd7d8771f62,8ec35825b84ceec12d4e8c6ab3c93693f8a329b536f67e7777b6c3dd56aec4d4,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,66,male,Australia,1
d63d3bcc-0b26-48ec-b7d8-edc515fd682d,5729fa112a7b884b7b9182cf37420045b051d5e85ddea8317ded41ea990f5368,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 120 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",3.0,Risk 120,45,male,Australia,1
812a5973-ca2b-4a46-98b8-3b59fb352791,9eeb0a43ecef324004e3f645e3cf9c19d507448ee9532c1303341de0a766b3d8,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 90 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",2.0,Risk 90,27,female,Australia,0
3851a12e-bb66-4420-b4f4-579936a61afb,6697da5fc593df357738099c069e31758625cbb1bdfc62873c26aba7827f5129,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,63,female,Australia,0
a35d90ac-eea7-4619-9414-b03b2f26aa79,6862ad73b6834a0a0afaee79b81455cab44ff96c0c6cc56d56acf4eda06c7766,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,55,female,Australia,0
d580b705-6fef-4f9a-891e-5999aeef7069,7a05bcf647562c1fcff1cb6eee8f7fdc09ec0790448996b5e46499638f3549d3,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,73,female,Australia,0
5890768a-ae3e-4131-b5e8-ec07c880f086,dca1ef4741eaf5eb365dc8e652b6559740370ed55cab4a5b1f395da124aa272b,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,49,female,Australia,0
db2779b6-e1f1-4e9c-b91e-aeb89d897cd8,dcde63d2fab14e609f778b08a0ba56eb37b8f28e045e4102efeec0abf440f5de,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 90 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",2.0,Risk 90,32,male,Australia,1
f3730ce1-11c7-45b1-806f-078b2d3b0387,cfc0e15b67f7f415a0631fcf31d3f2abd5680047e3715c51a7a4509ba1b90870,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,63,male,Australia,1
5fec50a2-713c-4af2-8449-5f959855166c,36ecb0d88c4ddcd768c6ac4bcc35291634ee262ca61b6bd5770d5b8753534c12,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,71,male,Australia,1
915eb7f9-41f3-42b7-9f3b-7523c0527c0b,f6d64f31b7d0d990b6347d1a5aa14e4df958fbf9545b83e8fd32365fde5f727e,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,59,female,Australia,0
caa20ff9-57d1-49fe-85b4-3d9d4530fded,90b30006f02af6cf90bef7c5db8d7a1b7ed83cd2eaed14d73e6a414c5285e64c,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 120 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",3.0,Risk 120,31,female,Australia,0
cd99f1f6-5a32-477c-9b58-fef2c12ce60b,244fc04f1c44c26c5353cc45fe9d7c09b7fb911c0ec2de524916349916f88c07,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 60 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",1.0,Risk 60,46,female,Australia,0
4d751619-cd22-4cc3-811a-2e1564dfe96e,5495d74f080c1a7735dc24c2e860db64cfc5530a054f18bc9737ed1f16771d44,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,37,female,Australia,0
2e68587a-c5c3-483f-82fd-fd3ea57e62fb,b8a8b2f02a9164d845a4f05c00c22c8eabdd3c59f23f4871f7fa123c428e5696,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,77,female,Australia,0
5854177e-b5fe-4b3b-9086-dfe2f24aa510,63d7313aa8c7a872b5a001317373ac2d175279cd0fc87f1e42f8b2bda97f00a6,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,54,male,Australia,1
91383c59-7bf3-4e66-a4ff-a60e571dbf8d,4192d8a784440c5a422b827f43448f60c3d494e203e667f1d399986a31cd5ee5,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 30 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 30,56,male,Australia,1
fb7db794-107b-4b89-921e-2144fe5199ee,c2a78d8ae45402bf7fd8d7a9f59a8df4d4a45f6bb2729b349713d665b32ce2c0,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 AUD and the same 50-percent chance of receiving nothing, OR Option 2: 90 AUD as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",2.0,Risk 90,37,male,Australia,1
